ID,NAME,TYPE,COLOR,세계의 깃발
1,헝가리,유럽,#71558e
2,이스라엘,아시아 및 오세아니아,#cd5db1
3,오스트리아,유럽,#71558e
4,홍콩,아시아 및 오세아니아,#cd5db1
5,파라과이,남아메리카,#ffac14
6,덴마크,유럽,#71558e
7,핀란드,유럽,#71558e
8,팔레스타인,아시아 및 오세아니아,#cd5db1
9,뉴질랜드,아시아 및 오세아니아,#cd5db1
10,크로아티아,유럽,#71558e
11,아일랜드,유럽,#71558e
12,노르웨이,유럽,#71558e
13,싱가포르,아시아 및 오세아니아,#cd5db1
14,아랍에미리트,아시아 및 오세아니아,#cd5db1
15,자메이카,북아메리카,#bd2649
16,러시아,아시아 및 오세아니아,#cd5db1
17,터키,아시아 및 오세아니아,#cd5db1
18,스페인,유럽,#71558e
19,중국,아시아 및 오세아니아,#cd5db1
20,인도,아시아 및 오세아니아,#cd5db1
21,미국,북아메리카,#bd2649
22,브라질,남아메리카,#ffac14
23,멕시코,북아메리카,#bd2649
24,일본,아시아 및 오세아니아,#cd5db1
25,영국,유럽,#71558e
26,프랑스,유럽,#71558e
27,이탈리아,유럽,#71558e
28,남아프리카,아프리카,#ef7735
29,대한민국,아시아 및 오세아니아,#cd5db1
30,독일,유럽,#71558e
31,콜롬비아,남아메리카,#ffac14
32,이집트,아프리카,#ef7735
33,아르헨티나,남아메리카,#ffac14
34,우크라이나,유럽,#71558e
35,캐나다,북아메리카,#bd2649
36,베네수엘라,남아메리카,#ffac14
37,페루,남아메리카,#ffac14
38,엘살바도르,북아메리카,#bd2649
39,호주,아시아 및 오세아니아,#cd5db1
40,니제르,아프리카,#ef7735
41,에콰도르,남아메리카,#ffac14
42,칠레,남아메리카,#ffac14
43,벨기에,유럽,#71558e
44,차드,아프리카,#ef7735
45,쿠바,북아메리카,#bd2649
46,볼리비아,남아메리카,#ffac14
47,그리스,유럽,#71558e
48,포르투갈,유럽,#71558e
49,스웨덴,유럽,#71558e
50,스위스,유럽,#71558e
51,네덜란드,유럽,#71558e
52,모로코,아프리카,#ef7735
53,수단,아프리카,#ef7735
54,소말리아,아프리카,#ef7735
55,시에라리온,아프리카,#ef7735
56,튀니지,아프리카,#ef7735
57,짐바브웨,아프리카,#ef7735
58,세네갈,아프리카,#ef7735
59,우간다,아프리카,#ef7735
60,앙골라,아프리카,#ef7735
61,알제리,아프리카,#ef7735
62,카메룬,아프리카,#ef7735
63,부르키나파소,아프리카,#ef7735
64,보츠와나,아프리카,#ef7735
65,가나,아프리카,#ef7735
66,기니,아프리카,#ef7735
67,코트디부아르,아프리카,#ef7735
68,케냐,아프리카,#ef7735
69,에티오피아,아프리카,#ef7735
70,마다가스카르,아프리카,#ef7735
71,온두라스,북아메리카,#bd2649
72,과테말라,북아메리카,#bd2649
73,푸에르토리코,북아메리카,#bd2649
74,니카라과,북아메리카,#bd2650
75,코스타리카,북아메리카,#bd2651
76,바베이도스,북아메리카,#bd2652
77,앤티가 바부다,북아메리카,#bd2653
78,아루바,북아메리카,#bd2654
79,바하마,북아메리카,#bd2655
80,아이티,북아메리카,#bd2656
81,가이아나,남아메리카,#ffac14
82,도미니카 공화국,남아메리카,#ffac14
83,파나마,남아메리카,#ffac14
84,세인트빈센트 그레나딘,남아메리카,#ffac14
85,세인트루시아,남아메리카,#ffac14
86,수리남,남아메리카,#ffac14
87,트리니다드 토바고,남아메리카,#ffac14
88,우루과이,남아메리카,#ffac14
